Unique_ID,X,Y,composite1,Riverdis_value_remap,Road_value_remap,Railway_value_remap,Space_value_remap,Riverquality_value_remap,SUM_public,SUM_educat,SUM_Changi,SUM_reside,SUM_social,All_Ages_2,Aged_0_15,Aged_16_29,Aged_30_44,Aged_45_64,Aged_65__2,Working_ag,Age_Struct,Persons_pe,All_househ,Couple_wit,Couple_w_1,House_Pric,House_Sale,Employment,Unemployme,Public_Tra,Transport,Transpor_1,Transpor_2,Household,Househol_1
4637,533920,191991,0.69,0,0,0,0.24,0,255.7189941,0,0,0,0,1899,496,427,471,367,138,1265,1184,157,756,127,88,145500,14,47.2,13.1,4.5,0,45.8,54.2,23082,18379
4638,534106,191991,0.69,0,0.12,0,0,0,533.8790283,0,0,0,0,1903,483,424,416,404,176,1244,1171,136,624,120,118,248000,14,53.1,13.3,4.6,0,45.9,54.1,28436,22590
4639,534292,191991,0.69,0,0.05,0,0,0,0,0,0,0,0,1903,483,424,416,404,176,1244,1171,136,624,120,118,248000,14,53.1,13.3,4.6,0,45.9,54.1,28436,22590
4640,534478,191991,0.54,0,0.07,0,0,0,0,0,0,0,0,1648,475,330,335,363,145,1028,1012,128,546,117,106,250000,9,54.7,9.1,2.2,0,35.7,0,30662,24341
4641,534664,191991,0.54,0,0.09,0,0,0,56.45069885,0,0,0,0,1648,475,330,335,363,145,1028,1012,128,546,117,106,250000,9,54.7,9.1,2.2,0,35.7,0,30662,24341
4642,534850,191991,0.46,0,0.21,0,0,0,765.2160034,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4643,535037,191991,0.46,0.2,0,0,0,0,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4644,535223,191991,0.46,0.46,0,0,0,0.36,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4645,535409,191991,0.54,0.78,0.02,0,0,0.55,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4646,535595,191991,0.54,0.98,0,0,0.09,0.73,1357.23999,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4647,535781,191991,0.54,0.84,0,0,0.07,0.45,5340.930176,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4648,535967,191991,0.38,0.13,0.05,0,0,0,6986.516174,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4649,536153,191991,0.38,0.79,0,0,0.44,0.45,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4650,536339,191991,0.46,0.67,0.04,0,0.06,0.18,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4651,536526,191991,0.69,0.02,0.04,0,0,0,2350.00502,0,0,0,0,1604,400,346,283,423,152,1052,1036,65,539,94,96,207000,9,48,13.8,1.8,100,0,0,30266,24528
4652,536712,191991,0.69,0,0.03,0,0,0,0,0,0,0,0,1604,400,346,283,423,152,1052,1036,65,539,94,96,207000,9,48,13.8,1.8,100,0,0,30266,24528
4653,536898,191991,0.38,0,0.1,0,0.01,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4654,537084,191991,0.38,0,0.08,0,0.07,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4655,537270,191991,0.46,0,0.02,0,0,0,0,0,0,0,0,1607,353,311,387,367,189,1065,1023,34,544,114,113,283000,11,56.4,8.5,3.1,0,84.1,0,35251,28502
4656,531966,192045,0.46,0,0.06,0,0.3,0,0,0,0,0,0,1651,412,344,376,365,154,1085,1049,69,620,117,106,317498,10,55.6,12.1,1.9,0,15.7,0,31539,25031
4657,532152,192045,0.54,0,0.24,0,0.13,0,0,0,0,0,0,1651,412,344,376,365,154,1085,1049,69,620,117,106,317498,10,55.6,12.1,1.9,0,15.7,0,31539,25031
4658,532338,192045,0.62,0,0.03,0,0.51,0,0,0,0,0,0,1661,498,316,338,372,137,1026,1007,83,530,113,92,365000,4,48.4,12.3,2.9,0,90.1,0,26745,21260
4659,532524,192045,0.62,0,0,0,0.8,0,0,0,0,0,0,1661,498,316,338,372,137,1026,1007,83,530,113,92,365000,4,48.4,12.3,2.9,0,90.1,0,26745,21260
4660,532710,192045,0.54,0,0,0,0.64,0,0,0,0,0,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4661,532896,192045,0.62,0,0,0,0.13,0,2060.129883,0,0,0,0,1661,498,316,338,372,137,1026,1007,83,530,113,92,365000,4,48.4,12.3,2.9,0,90.1,0,26745,21260
4662,533082,192045,0.62,0,0,0,0,0,0,0,0,0,0,1661,498,316,338,372,137,1026,1007,83,530,113,92,365000,4,48.4,12.3,2.9,0,90.1,0,26745,21260
4663,533268,192045,0.54,0,0,0,0,0,0,0,0,0,0,1862,466,447,419,381,149,1247,1169,131,711,102,97,132000,11,47.3,14.8,2.7,26,74,0,26169,20807
4664,533455,192045,0.69,0,0,0,0,0,0,0,0,0,0,2200,649,472,487,427,165,1386,1290,60,695,150,127,278750,14,53.2,10.4,4,0,46.6,40.7,29765,23636
4665,533641,192045,0.69,0,0,0,0,0,0,0,0,0,0,2200,649,472,487,427,165,1386,1290,60,695,150,127,278750,14,53.2,10.4,4,0,46.6,40.7,29765,23636
4666,533827,192045,0.69,0,0.03,0.25,0.39,0,0,0,0,0,0,1899,496,427,471,367,138,1265,1184,157,756,127,88,145500,14,47.2,13.1,4.5,0,45.8,54.2,23082,18379
4667,534013,192045,0.69,0,0.08,0,0.23,0,2045.07848,0,0,0,0,1899,496,427,471,367,138,1265,1184,157,756,127,88,145500,14,47.2,13.1,4.5,0,45.8,54.2,23082,18379
4668,534199,192045,0.69,0,0.07,0,0,0,0,0,0,0,0,1903,483,424,416,404,176,1244,1171,136,624,120,118,248000,14,53.1,13.3,4.6,0,45.9,54.1,28436,22590
4669,534385,192045,0.69,0,0.04,0,0,0,0,0,0,0,0,1903,483,424,416,404,176,1244,1171,136,624,120,118,248000,14,53.1,13.3,4.6,0,45.9,54.1,28436,22590
4670,534571,192045,0.54,0,0.08,0,0,0,1296.620975,0,0,0,0,1648,475,330,335,363,145,1028,1012,128,546,117,106,250000,9,54.7,9.1,2.2,0,35.7,0,30662,24341
4671,534757,192045,0.46,0,0.06,0,0,0,91.71070099,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4672,534944,192045,0.46,0.14,0.02,0,0.44,0,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4673,535130,192045,0.46,0.68,0.12,0.36,0.32,0.45,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4674,535316,192045,0.54,0.91,0.29,0,0,0.55,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4675,535502,192045,0.54,0.84,0.11,0,0.06,0.64,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4676,535688,192045,0.54,0.95,0,0,0.12,0.64,4673.754852,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4677,535874,192045,0.54,0.33,0,0,0,0.09,7291.670044,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4678,536060,192045,0.38,0.38,0,0,0.12,0.18,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4679,536246,192045,0.38,1,0.04,0,0.68,0.45,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4680,536433,192045,0.46,0.16,0.26,0,0,0,412.3299866,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4681,536619,192045,0.69,0,0.09,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4682,536805,192045,0.69,0,0.14,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4683,536991,192045,0.38,0,0.06,0,0.04,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4684,537177,192045,0.46,0,0.02,0,0,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4685,537363,192045,0.46,0,0.14,0,0,0,0,0,0,0,0,1760,301,328,349,472,310,1149,1069,64,650,111,180,377250,20,64,7.4,3.1,0,85.3,0,37855,30593
4686,531873,192099,0.46,0.15,0.13,0,0,0,0,0,0,0,0,1651,412,344,376,365,154,1085,1049,69,620,117,106,317498,10,55.6,12.1,1.9,0,15.7,0,31539,25031
4687,532059,192099,0.54,0.08,0.09,0,0.02,0,0,0,0,0,0,1651,412,344,376,365,154,1085,1049,69,620,117,106,317498,10,55.6,12.1,1.9,0,15.7,0,31539,25031
4688,532245,192099,0.62,0,0.13,0,0.05,0,0,0,0,0,0,1636,321,349,336,406,224,1091,1044,75,543,112,163,406000,10,60.9,8.5,2.5,0,62.5,0,35124,27850
4689,532431,192099,0.62,0,0.16,0,0.42,0,0,0,0,0,0,1661,498,316,338,372,137,1026,1007,83,530,113,92,365000,4,48.4,12.3,2.9,0,90.1,0,26745,21260
4690,532617,192099,0.54,0,0.3,0,0.73,0,0,0,0,0,0,1636,321,349,336,406,224,1091,1044,75,543,112,163,406000,10,60.9,8.5,2.5,0,62.5,0,35124,27850
4691,532803,192099,0.54,0,0,0,0.45,0,1726.845978,0,0,0,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4692,532989,192099,0.62,0,0,0,0,0,0,0,0,0,0,1661,498,316,338,372,137,1026,1007,83,530,113,92,365000,4,48.4,12.3,2.9,0,90.1,0,26745,21260
4693,533175,192099,0.62,0,0,0,0,0,0,0,0,0,0,1862,466,447,419,381,149,1247,1169,131,711,102,97,132000,11,47.3,14.8,2.7,26,74,0,26169,20807
4694,533362,192099,0.54,0,0.02,0,0,0,169.2850037,0,0,0,0,1862,466,447,419,381,149,1247,1169,131,711,102,97,132000,11,47.3,14.8,2.7,26,74,0,26169,20807
4695,533548,192099,0.69,0,0,0,0,0,409.7023689,0,0,207.0593787,0,2200,649,472,487,427,165,1386,1290,60,695,150,127,278750,14,53.2,10.4,4,0,46.6,40.7,29765,23636
4696,533734,192099,0.69,0,0,0,0,0,0,0,0,0,0,2200,649,472,487,427,165,1386,1290,60,695,150,127,278750,14,53.2,10.4,4,0,46.6,40.7,29765,23636
4697,533920,192099,0.69,0,0,0,0.34,0,0,0,0,0,0,1899,496,427,471,367,138,1265,1184,157,756,127,88,145500,14,47.2,13.1,4.5,0,45.8,54.2,23082,18379
4698,534106,192099,0.69,0,0.11,0,0,0,748.3831299,0,0,0,0,1899,496,427,471,367,138,1265,1184,157,756,127,88,145500,14,47.2,13.1,4.5,0,45.8,54.2,23082,18379
4699,534292,192099,0.69,0,0.1,0,0,0,0,0,0,0,0,1903,483,424,416,404,176,1244,1171,136,624,120,118,248000,14,53.1,13.3,4.6,0,45.9,54.1,28436,22590
4700,534478,192099,0.54,0,0.04,0,0.12,0,956.822238,0,0,0,0,1903,483,424,416,404,176,1244,1171,136,624,120,118,248000,14,53.1,13.3,4.6,0,45.9,54.1,28436,22590
4701,534664,192099,0.46,0.03,0.05,0,0,0,100.4266877,0,0,0,0,1648,475,330,335,363,145,1028,1012,128,546,117,106,250000,9,54.7,9.1,2.2,0,35.7,0,30662,24341
4702,534850,192099,0.46,0.1,0.08,0,0.13,0,839.8009949,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4703,535037,192099,0.46,0.6,0.02,0,0.37,0.45,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4704,535223,192099,0.46,0.95,0.92,0,0.02,0.55,62.88090134,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4705,535409,192099,0.54,0.83,0.31,0,0.01,0.55,735.5960083,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4706,535595,192099,0.54,0.89,0.18,0,0.01,0.82,186.4149933,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4707,535781,192099,0.54,0.96,0.01,0,0.2,0.45,924.6779785,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4708,535967,192099,0.38,0.2,0.06,0,0.14,0,1917.90802,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4709,536153,192099,0.38,1,0,0,0.72,0.45,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4710,536339,192099,0.46,0.39,0.14,0,0,0,1826.040039,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4711,536526,192099,0.69,0,0.05,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4712,536712,192099,0.69,0,0.05,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4713,536898,192099,0.38,0,0.05,0,0,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4714,537084,192099,0.46,0,0.03,0,0,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4715,537270,192099,0.46,0,0.02,0,0,0,0,0,0,0,0,1607,353,311,387,367,189,1065,1023,34,544,114,113,283000,11,56.4,8.5,3.1,0,84.1,0,35251,28502
4716,531966,192152,0.46,0.2,0.17,0,0,0,0,0,0,0,0,1651,412,344,376,365,154,1085,1049,69,620,117,106,317498,10,55.6,12.1,1.9,0,15.7,0,31539,25031
4717,532152,192152,0.69,0.15,0.05,0,0,0,0,0,0,0,0,1636,321,349,336,406,224,1091,1044,75,543,112,163,406000,10,60.9,8.5,2.5,0,62.5,0,35124,27850
4718,532338,192152,0.62,0.02,0.11,0,0.02,0,0,0,0,0,0,1636,321,349,336,406,224,1091,1044,75,543,112,163,406000,10,60.9,8.5,2.5,0,62.5,0,35124,27850
4719,532524,192152,0.62,0,0.14,0,0.25,0,0,0,0,476.9490051,0,1636,321,349,336,406,224,1091,1044,75,543,112,163,406000,10,60.9,8.5,2.5,0,62.5,0,35124,27850
4720,532710,192152,0.62,0,0,0,0.46,0,0,0,0,0,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4721,532896,192152,0.62,0,0,0,0,0,525.6779785,0,0,0,0,1661,498,316,338,372,137,1026,1007,83,530,113,92,365000,4,48.4,12.3,2.9,0,90.1,0,26745,21260
4722,533082,192152,0.62,0,0,0,0,0,0,0,0,0,0,1862,466,447,419,381,149,1247,1169,131,711,102,97,132000,11,47.3,14.8,2.7,26,74,0,26169,20807
4723,533268,192152,0.62,0,0.02,0,0,0,0,0,0,0,0,1862,466,447,419,381,149,1247,1169,131,711,102,97,132000,11,47.3,14.8,2.7,26,74,0,26169,20807
4724,533455,192152,0.62,0,0,0,0,0,7168.987762,0,0,0,0,2200,649,472,487,427,165,1386,1290,60,695,150,127,278750,14,53.2,10.4,4,0,46.6,40.7,29765,23636
4725,533641,192152,0.69,0,0,0,0,0,1330.838043,0,0,0,0,2200,649,472,487,427,165,1386,1290,60,695,150,127,278750,14,53.2,10.4,4,0,46.6,40.7,29765,23636
4726,533827,192152,0.69,0,0,0.25,0.3,0,0,0,0,0,0,1899,496,427,471,367,138,1265,1184,157,756,127,88,145500,14,47.2,13.1,4.5,0,45.8,54.2,23082,18379
4727,534013,192152,0.69,0,0,0,0.03,0,569.2612,0,0,0,0,1899,496,427,471,367,138,1265,1184,157,756,127,88,145500,14,47.2,13.1,4.5,0,45.8,54.2,23082,18379
4728,534199,192152,0.69,0,0.07,0,0,0,0,0,0,0,0,1903,483,424,416,404,176,1244,1171,136,624,120,118,248000,14,53.1,13.3,4.6,0,45.9,54.1,28436,22590
4729,534385,192152,0.69,0.02,0.08,0,0,0,234.9330978,0,0,0,0,1903,483,424,416,404,176,1244,1171,136,624,120,118,248000,14,53.1,13.3,4.6,0,45.9,54.1,28436,22590
4730,534571,192152,0.62,0.11,0.08,0,0.42,0,868.2050123,0,0,0,0,1648,475,330,335,363,145,1028,1012,128,546,117,106,250000,9,54.7,9.1,2.2,0,35.7,0,30662,24341
4731,534757,192152,0.46,0.18,0.06,0,0,0,86.38780212,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4732,534944,192152,0.46,0.32,0.02,0,0.2,0.18,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4733,535130,192152,0.62,0.91,0.69,0.39,0.28,0.55,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4734,535316,192152,0.54,0.55,0.05,0,0,0.36,7340.5,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4735,535502,192152,0.54,0.34,0.17,0,0,0.27,2832.630768,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4736,535688,192152,0.46,0.93,0.15,0,0,0.73,1756.810059,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4737,535874,192152,0.46,0.54,0.03,0,0,0.27,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4738,536060,192152,0.38,0.73,0,0,0.37,0.36,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4739,536246,192152,0.62,0.87,0.04,0,0.36,0.18,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4740,536433,192152,0.62,0.08,0.35,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4741,536619,192152,0.69,0,0.05,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4742,536805,192152,0.69,0,0.06,0,0,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4743,536991,192152,0.46,0,0.11,0,0,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4744,537177,192152,0.46,0,0.1,0,0,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4745,537363,192152,0.46,0,0.24,0,0,0,0,0,0,0,0,1760,301,328,349,472,310,1149,1069,64,650,111,180,377250,20,64,7.4,3.1,0,85.3,0,37855,30593
4746,532059,192206,0.69,0.39,0.04,0,0,0.27,0,0,0,0,0,2167,471,522,591,402,181,1515,1372,72,783,137,194,232501,25,63.4,8.4,2.9,0,75.4,0,33909,26895
4747,532245,192206,0.69,0.2,0.04,0,0,0,0,0,0,0,0,1636,321,349,336,406,224,1091,1044,75,543,112,163,406000,10,60.9,8.5,2.5,0,62.5,0,35124,27850
4748,532431,192206,0.62,0,0.19,0,0,0,0,0,0,0,0,1636,321,349,336,406,224,1091,1044,75,543,112,163,406000,10,60.9,8.5,2.5,0,62.5,0,35124,27850
4749,532617,192206,0.62,0,0.12,0,0.17,0,0,0,0,610.8374786,0,1636,321,349,336,406,224,1091,1044,75,543,112,163,406000,10,60.9,8.5,2.5,0,62.5,0,35124,27850
4750,532803,192206,0.62,0.01,0.01,0,0.09,0,28.65200043,0,0,0,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4751,532989,192206,0.62,0,0,0,0.14,0,0,0,0,0,0,1862,466,447,419,381,149,1247,1169,131,711,102,97,132000,11,47.3,14.8,2.7,26,74,0,26169,20807
4752,533175,192206,0.62,0,0.01,0,0,0,0,0,0,0,0,1862,466,447,419,381,149,1247,1169,131,711,102,97,132000,11,47.3,14.8,2.7,26,74,0,26169,20807
4753,533362,192206,0.62,0,0.02,0,0,0,3195.011078,0,0,0,0,1862,466,447,419,381,149,1247,1169,131,711,102,97,132000,11,47.3,14.8,2.7,26,74,0,26169,20807
4754,533548,192206,0.69,0.01,0,0,0,0,3606.998354,0,0,0,0,2200,649,472,487,427,165,1386,1290,60,695,150,127,278750,14,53.2,10.4,4,0,46.6,40.7,29765,23636
4755,533734,192206,0.69,0.01,0,0,0,0,0,0,0,0,0,1683,526,330,404,313,110,1047,1002,113,558,133,69,185000,15,48.3,11.8,5.4,0,4.4,95.6,26030,20698
4756,533920,192206,0.69,0,0,0,0.18,0,1145.62001,0,0,0,0,1899,496,427,471,367,138,1265,1184,157,756,127,88,145500,14,47.2,13.1,4.5,0,45.8,54.2,23082,18379
4757,534106,192206,0.69,0.01,0.08,0,0,0,795.4909973,0,0,0,0,1899,496,427,471,367,138,1265,1184,157,756,127,88,145500,14,47.2,13.1,4.5,0,45.8,54.2,23082,18379
4758,534292,192206,0.69,0.09,0.07,0,0,0,194.4329987,0,0,0,0,1903,483,424,416,404,176,1244,1171,136,624,120,118,248000,14,53.1,13.3,4.6,0,45.9,54.1,28436,22590
4759,534478,192206,0.62,0.17,0.03,0,0.56,0,651.6882808,0,0,0,0,1903,483,424,416,404,176,1244,1171,136,624,120,118,248000,14,53.1,13.3,4.6,0,45.9,54.1,28436,22590
4760,534664,192206,0.62,0.29,0.04,0,0,0.09,98.56869602,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4761,534850,192206,0.46,0.46,0.05,0,0,0.27,978.8190002,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4762,535037,192206,0.62,0.93,0.84,0,0.06,0.55,0,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4763,535223,192206,0.62,0.33,0.15,0.16,0.21,0.18,1824.869995,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4764,535409,192206,0.54,0.21,0,0,0,0.09,5389.525536,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4765,535595,192206,0.46,0.74,0.15,0,0,0.73,1110.175381,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4766,535781,192206,0.46,0.98,0.35,0,0.19,0.45,885.4000244,0,0,0,0,1922,560,421,418,377,146,1216,1142,14,683,128,88,150000,9,46.4,15.1,2.7,0,73.7,0,23358,18596
4767,535967,192206,0.38,0.23,0.08,0,0.41,0,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4768,536153,192206,0.38,1,0.04,0,0.84,0.45,0,0,0,0,0,2159,567,451,513,428,200,1392,1337,23,743,130,117,250000,19,51.5,11.8,2,0,24.7,1.6,28396,22559
4769,536339,192206,0.62,0.27,0.41,0,0,0,15.65679479,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4770,536526,192206,0.62,0,0.05,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4771,536712,192206,0.69,0,0.05,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4772,536898,192206,0.46,0,0.05,0,0,0,0,0,0,0,0,1684,336,359,393,397,199,1149,1115,49,658,130,160,207000,30,63.3,7.1,1.8,0,10.1,0,39142,31635
4773,537084,192206,0.46,0,0.02,0,0,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4774,537270,192206,0.46,0,0.05,0,0,0,0,0,0,0,0,1783,400,346,369,419,249,1134,1088,94,640,128,171,251000,38,59.5,7.9,3,0,76.8,0,36273,29317
4775,531966,192260,0.69,0.82,0.13,0,0.25,0.55,54.1772995,0,277.0142937,0,0,2167,471,522,591,402,181,1515,1372,72,783,137,194,232501,25,63.4,8.4,2.9,0,75.4,0,33909,26895
4776,532152,192260,0.69,0.6,0.02,0,0,0.45,1717.26001,0,0,0,0,2167,471,522,591,402,181,1515,1372,72,783,137,194,232501,25,63.4,8.4,2.9,0,75.4,0,33909,26895
4777,532338,192260,0.62,0.21,0.06,0,0,0,0,0,0,0,0,1634,343,422,305,387,177,1114,1074,62,516,105,136,305000,8,55.3,10.3,3.1,0,82.7,0.7,31472,24978
4778,532524,192260,0.69,0.01,0.14,0,0.23,0,0,0,0,781.128006,0,1636,321,349,336,406,224,1091,1044,75,543,112,163,406000,10,60.9,8.5,2.5,0,62.5,0,35124,27850
